range_start,range_end,locationid,total
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,195,488
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,88,31364
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,167,681
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,58,13
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,39,1401
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,145,10464
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,163,363635
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,199,6
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,20,194
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,220,544
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,119,556
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,38,448
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,24,34177
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,143,140798
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,202,481
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,154,192
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,87,61252
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,132,634826
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,9,184
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,232,14010
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,176,4
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,82,1577
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,204,9
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,63,425
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,147,236
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,50,79566
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,85,423
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,144,105390
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,100,209343
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,127,684
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,32,432
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,213,919
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,150,145
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,214,76
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,42,11280
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,36,952
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,90,205336
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,177,851
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,118,28
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,164,288877
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,255,5445
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,55,634
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,257,322
2023-01-01T00:00:00.000-08:00,2023-05-01T00:00:00.000-07:00,1,1675
