trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.82,9.0,1.5,0.0,0.0,13.8,"",0.3,2.5,0.5
9.31,30.5,0.0,0.0,0.0,33.8,"",0.3,2.5,0.5
9.34,28.5,0.0,0.0,0.0,29.3,"",0.3,0.0,0.5
2.84,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
1.68,7.5,1.62,0.0,0.0,12.42,"",0.3,2.5,0.5
5.26,19.5,4.56,0.0,0.0,27.36,"",0.3,2.5,0.5
2.92,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
1.17,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
0.74,4.5,1.0,0.0,0.0,8.8,"",0.3,2.5,0.5
0.07,2.5,1.74,0.0,0.0,7.54,"",0.3,2.5,0.5
1.07,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
3.7,14.5,2.0,2.5,0.0,19.8,"",0.3,2.5,0.5
1.8,8.5,2.36,2.5,0.0,14.16,"",0.3,2.5,0.5
1.88,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
18.8,85.0,8.58,0.0,6.12,100.0,"",0.3,0.0,0.0
1.76,9.0,3.08,0.0,0.0,15.38,"",0.3,2.5,0.5
8.53,31.0,5.0,0.0,0.0,39.3,"",0.3,2.5,0.5
1.43,7.5,1.66,0.0,0.0,9.96,"",0.3,0.0,0.5
1.71,-8.5,0.0,0.0,0.0,-11.8,"",-0.3,-2.5,-0.5
1.71,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.53,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
3.11,13.5,0.0,0.0,0.0,16.8,"",0.3,2.5,0.5
1.81,9.0,2.0,0.0,0.0,14.3,"",0.3,2.5,0.5
1.3,7.0,0.0,2.5,0.0,10.3,"",0.3,2.5,0.5
0.9,6.5,1.0,2.5,0.0,10.8,"",0.3,2.5,0.5
1.0,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
0.0,25.0,0.0,0.0,0.0,25.8,"",0.3,0.0,0.5
0.0,7.2,0.0,0.0,0.0,8.0,"",0.3,0.0,0.5
0.0,30.2,0.0,0.0,0.0,31.0,"",0.3,0.0,0.5
1.89,9.0,1.84,0.0,0.0,14.14,"",0.3,2.5,0.5
1.19,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
1.48,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
9.97,30.0,6.66,0.0,0.0,39.96,"",0.3,2.5,0.5
3.87,17.0,4.06,0.0,0.0,24.36,"",0.3,2.5,0.5
0.55,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.52,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.6,8.0,2.8,2.5,0.0,14.1,"",0.3,2.5,0.5
1.6,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
2.0,9.0,2.46,2.5,0.0,14.76,"",0.3,2.5,0.5
1.12,6.5,2.94,0.0,0.0,12.74,"",0.3,2.5,0.5
1.21,7.0,2.58,0.0,0.0,12.88,"",0.3,2.5,0.5
3.57,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
2.05,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
5.0,18.5,4.35,2.5,0.0,26.15,"",0.3,2.5,0.5
20.03,52.0,15.36,0.0,6.12,76.78,"",0.3,2.5,0.5
1.37,7.5,1.08,0.0,0.0,11.88,"",0.3,2.5,0.5
4.64,17.5,3.0,0.0,0.0,23.8,"",0.3,2.5,0.5
6.14,19.0,0.0,0.0,0.0,22.3,"",0.3,2.5,0.5
0.77,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
3.64,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
2.5,10.5,0.0,2.5,0.0,13.8,"",0.3,2.5,0.5
2.3,10.0,3.33,2.5,0.0,16.63,"",0.3,2.5,0.5
1.68,7.5,3.24,0.0,0.0,14.04,"",0.3,2.5,0.5
1.59,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
2.63,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
1.36,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
0.8,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
1.84,8.5,1.2,0.0,0.0,13.0,"",0.3,2.5,0.5
0.83,5.5,0.0,0.0,0.0,6.3,"",0.3,0.0,0.5
1.86,10.0,0.0,0.0,0.0,10.8,"",0.3,0.0,0.5
2.13,10.5,0.0,0.0,0.0,13.8,"",0.3,2.5,0.5
2.43,10.0,3.32,0.0,0.0,16.62,"",0.3,2.5,0.5
1.8,8.5,3.5,2.5,0.0,15.3,"",0.3,2.5,0.5
7.8,28.0,0.0,2.5,0.0,31.3,"",0.3,2.5,0.5
0.8,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
1.52,7.5,2.0,0.0,0.0,12.8,"",0.3,2.5,0.5
2.18,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
1.18,8.0,1.7,0.0,0.0,13.0,"",0.3,2.5,0.5
1.07,6.0,2.79,0.0,0.0,12.09,"",0.3,2.5,0.5
1.99,9.0,0.0,0.0,0.0,12.3,"",0.3,2.5,0.5
0.66,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
0.87,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.19,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.6,4.0,1.8,2.5,0.0,9.1,"",0.3,2.5,0.5
2.78,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
1.15,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
4.27,15.5,3.76,0.0,0.0,22.56,"",0.3,2.5,0.5
1.41,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
4.82,21.0,0.0,0.0,0.0,24.3,"",0.3,2.5,0.5
3.87,15.5,3.76,0.0,0.0,22.56,"",0.3,2.5,0.5
1.88,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
1.52,9.0,1.0,0.0,0.0,13.3,"",0.3,2.5,0.5
2.92,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
1.31,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.71,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.2,6.0,0.93,2.5,0.0,10.23,"",0.3,2.5,0.5
0.6,5.5,1.76,2.5,0.0,10.56,"",0.3,2.5,0.5
2.1,10.5,5.0,2.5,0.0,18.8,"",0.3,2.5,0.5
18.76,52.0,12.28,0.0,6.12,73.7,"",0.3,2.5,0.5
0.58,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
3.81,16.0,2.0,0.0,0.0,21.3,"",0.3,2.5,0.5
3.49,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
0.39,3.5,0.4,0.0,0.0,7.2,"",0.3,2.5,0.5
5.69,22.5,7.74,0.0,0.0,33.54,"",0.3,2.5,0.5
2.48,12.0,0.0,0.0,0.0,12.8,"",0.3,0.0,0.5
0.29,3.5,1.36,0.0,0.0,8.16,"",0.3,2.5,0.5
0.97,6.0,2.0,0.0,0.0,11.3,"",0.3,2.5,0.5
4.3,16.0,3.85,2.5,0.0,23.15,"",0.3,2.5,0.5
2.3,11.0,2.15,2.5,0.0,16.45,"",0.3,2.5,0.5
3.3,14.5,3.55,2.5,0.0,21.35,"",0.3,2.5,0.5
2.37,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
2.64,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
2.5,13.5,1.68,0.0,0.0,18.48,"",0.3,2.5,0.5
2.2,11.0,3.55,2.5,0.0,17.85,"",0.3,2.5,0.5
0.01,-20.0,0.0,0.0,0.0,-20.3,"",-0.3,0.0,0.0
0.01,20.0,0.0,0.0,0.0,20.3,"",0.3,0.0,0.0
17.02,52.0,10.0,0.0,6.12,71.42,"",0.3,2.5,0.5
3.2,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
1.13,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
0.04,52.0,0.0,0.0,0.0,52.8,"",0.3,0.0,0.5
9.44,26.5,5.0,0.0,6.12,40.92,"",0.3,2.5,0.5
2.33,9.5,3.84,0.0,0.0,16.64,"",0.3,2.5,0.5
2.51,10.5,0.0,0.0,0.0,13.8,"",0.3,2.5,0.5
4.43,17.5,2.08,0.0,0.0,22.88,"",0.3,2.5,0.5
1.1,7.0,2.55,2.5,0.0,12.85,"",0.3,2.5,0.5
1.8,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
0.76,5.0,1.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.48,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.04,7.0,2.58,0.0,0.0,12.88,"",0.3,2.5,0.5
2.03,10.5,1.5,0.0,0.0,15.3,"",0.3,2.5,0.5
1.38,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
4.19,16.0,1.0,0.0,0.0,20.3,"",0.3,2.5,0.5
1.61,9.0,3.08,0.0,0.0,15.38,"",0.3,2.5,0.5
3.29,12.0,0.0,0.0,0.0,15.3,"",0.3,2.5,0.5
1.5,8.0,1.0,2.5,0.0,12.3,"",0.3,2.5,0.5
0.83,5.5,2.2,0.0,0.0,11.0,"",0.3,2.5,0.5
0.72,6.0,2.79,0.0,0.0,12.09,"",0.3,2.5,0.5
2.13,9.5,2.0,0.0,0.0,14.8,"",0.3,2.5,0.5
2.89,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
1.7,6.5,3.0,2.5,0.0,12.8,"",0.3,2.5,0.5
2.4,11.0,0.0,2.5,0.0,14.3,"",0.3,2.5,0.5
1.03,6.0,2.32,0.0,0.0,11.62,"",0.3,2.5,0.5
0.4,3.5,0.0,0.0,0.0,6.8,"",0.3,2.5,0.5
1.85,9.5,1.2,0.0,0.0,14.0,"",0.3,2.5,0.5
1.5,8.5,2.36,2.5,0.0,14.16,"",0.3,2.5,0.5
2.0,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
2.36,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
4.7,17.5,4.15,2.5,0.0,24.95,"",0.3,2.5,0.5
1.6,8.0,0.0,2.5,0.0,11.3,"",0.3,2.5,0.5
0.9,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
2.2,10.0,0.0,2.5,0.0,13.3,"",0.3,2.5,0.5
