trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.11,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
1.15,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
1.03,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
2.71,12.0,3.83,0.0,0.0,19.13,"",0.3,2.5,0.5
0.4,4.5,0.0,0.0,2.5,7.8,"",0.3,0.0,0.5
1.9,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
4.14,17.0,0.0,0.0,0.0,20.3,"",0.3,2.5,0.5
1.57,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.54,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
2.59,11.0,1.0,0.0,0.0,15.3,"",0.3,2.5,0.5
1.7,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
2.1,10.0,2.65,2.5,0.0,15.95,"",0.3,2.5,0.5
0.6,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
1.9,13.0,3.25,2.5,0.0,19.55,"",0.3,2.5,0.5
1.54,9.0,0.0,0.0,0.0,12.3,"",0.3,2.5,0.5
1.66,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
2.2,10.0,2.65,2.5,0.0,15.95,"",0.3,2.5,0.5
0.9,6.0,2.3,2.5,0.0,11.6,"",0.3,2.5,0.5
1.9,10.0,2.5,2.5,0.0,15.8,"",0.3,2.5,0.5
2.5,10.0,1.7,2.5,0.0,15.0,"",0.3,2.5,0.5
1.9,9.0,2.45,2.5,0.0,14.75,"",0.3,2.5,0.5
1.2,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
3.01,14.5,1.0,0.0,0.0,18.8,"",0.3,2.5,0.5
9.96,33.5,0.0,0.0,6.12,42.92,"",0.3,2.5,0.5
0.66,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
1.48,13.0,0.0,0.0,0.0,16.3,"",0.3,2.5,0.5
