trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.5,9.0,2.65,3.5,0.0,15.95,"",0.3,2.5,0.5
1.2,7.5,2.35,3.5,0.0,14.15,"",0.3,2.5,0.5
0.8,5.0,1.85,3.5,0.0,11.15,"",0.3,2.5,0.5
1.99,8.5,2.56,1.0,0.0,15.36,"",0.3,2.5,0.5
1.63,8.5,2.56,1.0,0.0,15.36,"",0.3,2.5,0.5
1.58,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
0.68,5.0,2.33,1.0,0.0,11.63,"",0.3,2.5,0.5
2.12,9.5,1.2,1.0,0.0,15.0,"",0.3,2.5,0.5
3.34,13.0,0.0,1.0,0.0,17.3,"",0.3,2.5,0.5
6.78,21.0,2.53,1.0,0.0,27.83,"",0.3,2.5,0.5
1.0,5.5,2.45,3.5,0.0,12.25,"",0.3,2.5,0.5
1.25,6.5,2.7,1.0,0.0,13.5,"",0.3,2.5,0.5
4.55,19.5,4.76,1.0,0.0,28.56,"",0.3,2.5,0.5
3.88,14.0,3.66,1.0,0.0,21.96,"",0.3,2.5,0.5
3.04,11.0,4.0,1.0,0.0,19.3,"",0.3,2.5,0.5
4.78,18.0,3.0,1.0,0.0,25.3,"",0.3,2.5,0.5
0.7,4.0,0.0,3.5,0.0,8.3,"",0.3,2.5,0.5
2.1,10.0,2.85,3.5,0.0,17.15,"",0.3,2.5,0.5
1.68,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
3.67,12.5,4.2,1.0,0.0,21.0,"",0.3,2.5,0.5
1.14,6.5,0.0,1.0,0.0,10.8,"",0.3,2.5,0.5
2.24,8.0,2.46,1.0,0.0,14.76,"",0.3,2.5,0.5
0.71,5.0,1.86,1.0,0.0,11.16,"",0.3,2.5,0.5
0.61,5.0,1.86,1.0,0.0,11.16,"",0.3,2.5,0.5
0.5,4.0,1.65,3.5,0.0,9.95,"",0.3,2.5,0.5
2.22,11.0,1.0,1.0,0.0,16.3,"",0.3,2.5,0.5
0.48,3.5,1.0,1.0,0.0,8.8,"",0.3,2.5,0.5
0.8,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
1.06,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
2.59,10.0,1.0,1.0,0.0,15.3,"",0.3,2.5,0.5
1.81,9.0,2.66,1.0,0.0,15.96,"",0.3,2.5,0.5
3.32,11.5,0.0,1.0,0.0,15.8,"",0.3,2.5,0.5
2.7,10.0,2.86,1.0,0.0,17.16,"",0.3,2.5,0.5
3.22,13.0,0.8,1.0,0.0,18.1,"",0.3,2.5,0.5
1.91,8.5,2.56,1.0,0.0,15.36,"",0.3,2.5,0.5
11.45,34.5,7.78,1.0,0.0,46.58,"",0.3,2.5,0.5
3.96,13.0,0.0,1.0,0.0,17.3,"",0.3,2.5,0.5
4.69,16.5,0.0,1.0,0.0,20.8,"",0.3,2.5,0.5
1.2,6.5,2.15,3.5,0.0,12.95,"",0.3,2.5,0.5
0.7,5.0,0.0,3.5,0.0,9.3,"",0.3,2.5,0.5
0.9,5.0,1.0,3.5,0.0,10.3,"",0.3,2.5,0.5
2.2,9.0,0.0,3.5,0.0,13.3,"",0.3,2.5,0.5
2.5,10.5,2.96,3.5,0.0,17.76,"",0.3,2.5,0.5
1.1,7.0,1.7,3.5,0.0,13.0,"",0.3,2.5,0.5
0.9,5.0,0.0,3.5,0.0,9.3,"",0.3,2.5,0.5
4.0,17.0,1.0,3.5,0.0,22.3,"",0.3,2.5,0.5
3.6,14.5,0.0,3.5,0.0,18.8,"",0.3,2.5,0.5
0.6,5.5,2.45,3.5,0.0,12.25,"",0.3,2.5,0.5
0.6,5.0,1.4,3.5,0.0,10.7,"",0.3,2.5,0.5
1.41,8.0,2.46,1.0,0.0,14.76,"",0.3,2.5,0.5
1.13,6.0,1.2,1.0,0.0,11.5,"",0.3,2.5,0.5
1.29,6.5,3.24,1.0,0.0,14.04,"",0.3,2.5,0.5
1.4,8.0,0.0,3.5,0.0,12.3,"",0.3,2.5,0.5
3.7,15.0,3.85,3.5,0.0,23.15,"",0.3,2.5,0.5
0.5,5.0,3.7,3.5,0.0,13.0,"",0.3,2.5,0.5
1.8,8.5,2.55,3.5,0.0,15.35,"",0.3,2.5,0.5
1.7,8.0,3.05,3.5,0.0,15.35,"",0.3,2.5,0.5
2.3,11.5,3.16,1.0,0.0,18.96,"",0.3,2.5,0.5
1.21,6.5,3.24,1.0,0.0,14.04,"",0.3,2.5,0.5
10.83,31.0,7.62,1.0,2.8,45.72,"",0.3,2.5,0.5
1.65,7.0,1.5,1.0,0.0,12.8,"",0.3,2.5,0.5
1.12,6.5,2.7,1.0,0.0,13.5,"",0.3,2.5,0.5
1.21,7.0,1.7,1.0,0.0,13.0,"",0.3,2.5,0.5
2.69,11.0,3.06,1.0,0.0,18.36,"",0.3,2.5,0.5
0.84,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
1.09,7.0,0.0,1.0,0.0,11.3,"",0.3,2.5,0.5
1.48,7.0,2.26,1.0,0.0,13.56,"",0.3,2.5,0.5
1.83,8.0,3.69,1.0,0.0,15.99,"",0.3,2.5,0.5
0.76,5.0,1.86,1.0,0.0,11.16,"",0.3,2.5,0.5
1.79,9.0,1.5,1.0,0.0,14.8,"",0.3,2.5,0.5
1.16,6.5,2.0,1.0,0.0,12.8,"",0.3,2.5,0.5
1.21,6.5,2.16,1.0,0.0,12.96,"",0.3,2.5,0.5
1.1,6.5,2.15,3.5,0.0,12.95,"",0.3,2.5,0.5
1.3,7.0,0.0,3.5,0.0,11.3,"",0.3,2.5,0.5
6.1,20.0,0.0,3.5,0.0,24.3,"",0.3,2.5,0.5
1.08,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
3.85,13.5,5.0,1.0,0.0,22.8,"",0.3,2.5,0.5
2.6,11.0,3.05,3.5,0.0,18.35,"",0.3,2.5,0.5
3.4,12.5,1.0,3.5,0.0,17.8,"",0.3,2.5,0.5
1.7,8.5,2.55,3.5,0.0,15.35,"",0.3,2.5,0.5
6.2,22.0,0.0,3.5,0.0,26.3,"",0.3,2.5,0.5
1.1,6.0,0.0,3.5,0.0,10.3,"",0.3,2.5,0.5
3.1,12.5,0.0,3.5,0.0,16.8,"",0.3,2.5,0.5
1.9,9.5,1.0,1.0,0.0,14.8,"",0.3,2.5,0.5
3.65,14.0,3.66,1.0,0.0,21.96,"",0.3,2.5,0.5
0.47,4.5,1.76,1.0,0.0,10.56,"",0.3,2.5,0.5
0.88,6.0,1.0,1.0,0.0,11.3,"",0.3,2.5,0.5
3.7,13.5,3.56,1.0,0.0,21.36,"",0.3,2.5,0.5
1.14,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
2.76,10.5,2.96,1.0,0.0,17.76,"",0.3,2.5,0.5
5.45,17.5,1.0,1.0,0.0,22.8,"",0.3,2.5,0.5
1.59,8.0,1.23,1.0,0.0,13.53,"",0.3,2.5,0.5
2.71,11.0,2.7,1.0,0.0,18.0,"",0.3,2.5,0.5
0.63,5.0,4.0,1.0,0.0,13.3,"",0.3,2.5,0.5
0.7,5.0,0.0,1.0,0.0,9.3,"",0.3,2.5,0.5
1.03,6.0,1.54,1.0,0.0,11.84,"",0.3,2.5,0.5
1.26,8.0,3.0,1.0,0.0,15.3,"",0.3,2.5,0.5
2.56,10.0,2.14,1.0,0.0,16.44,"",0.3,2.5,0.5
6.91,23.0,0.0,1.0,0.0,27.3,"",0.3,2.5,0.5
1.34,7.0,0.0,1.0,0.0,8.8,"",0.3,0.0,0.5
0.9,5.0,0.0,3.5,0.0,9.3,"",0.3,2.5,0.5
1.27,6.5,2.16,1.0,0.0,12.96,"",0.3,2.5,0.5
1.99,8.0,0.0,1.0,0.0,12.3,"",0.3,2.5,0.5
4.7,17.5,5.45,3.5,0.0,27.25,"",0.3,2.5,0.5
1.7,8.0,1.48,3.5,0.0,13.78,"",0.3,2.5,0.5
1.65,8.0,0.0,1.0,0.0,12.3,"",0.3,2.5,0.5
0.98,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.44,6.5,2.16,1.0,0.0,12.96,"",0.3,2.5,0.5
0.87,5.0,1.0,1.0,0.0,10.3,"",0.3,2.5,0.5
14.94,45.0,9.36,1.0,0.0,56.16,"",0.3,0.0,0.5
1.0,5.5,1.95,3.5,0.0,11.75,"",0.3,2.5,0.5
0.9,5.5,1.5,3.5,0.0,11.3,"",0.3,2.5,0.5
0.7,5.0,1.5,3.5,0.0,10.8,"",0.3,2.5,0.5
2.31,10.0,1.0,1.0,0.0,15.3,"",0.3,2.5,0.5
0.37,3.5,0.0,1.0,0.0,7.8,"",0.3,2.5,0.5
1.08,6.0,1.54,1.0,0.0,11.84,"",0.3,2.5,0.5
2.74,10.0,0.0,1.0,0.0,14.3,"",0.3,2.5,0.5
0.8,5.0,1.85,3.5,0.0,11.15,"",0.3,2.5,0.5
1.1,7.0,2.26,3.5,0.0,13.56,"",0.3,2.5,0.5
0.5,4.0,1.0,3.5,0.0,9.3,"",0.3,2.5,0.5
2.4,10.0,2.85,3.5,0.0,17.15,"",0.3,2.5,0.5
1.6,7.5,2.35,3.5,0.0,14.15,"",0.3,2.5,0.5
3.61,13.5,3.56,1.0,0.0,21.36,"",0.3,2.5,0.5
2.19,8.5,1.0,1.0,0.0,13.8,"",0.3,2.5,0.5
3.0,12.0,3.25,3.5,0.0,19.55,"",0.3,2.5,0.5
2.32,11.0,3.06,1.0,0.0,18.36,"",0.3,2.5,0.5
0.79,4.5,0.0,1.0,0.0,8.8,"",0.3,2.5,0.5
0.48,4.0,2.49,1.0,0.0,10.79,"",0.3,2.5,0.5
0.95,6.5,2.16,1.0,0.0,12.96,"",0.3,2.5,0.5
1.49,7.0,2.26,1.0,0.0,13.56,"",0.3,2.5,0.5
0.9,6.0,2.05,3.5,0.0,12.35,"",0.3,2.5,0.5
3.2,15.5,4.95,3.5,0.0,24.75,"",0.3,2.5,0.5
0.8,5.0,2.75,3.5,0.0,12.05,"",0.3,2.5,0.5
0.76,4.5,1.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.38,6.5,2.7,1.0,0.0,13.5,"",0.3,2.5,0.5
1.26,6.5,0.0,1.0,0.0,10.8,"",0.3,2.5,0.5
10.9,31.5,0.0,1.0,2.8,38.6,"",0.3,2.5,0.5
0.63,4.0,0.0,1.0,0.0,8.3,"",0.3,2.5,0.5
0.07,15.0,3.56,0.0,0.0,21.36,"",0.3,2.5,0.0
2.35,8.5,0.0,1.0,0.0,12.8,"",0.3,2.5,0.5
1.9,8.5,1.5,1.0,0.0,14.3,"",0.3,2.5,0.5
6.9,22.5,6.7,1.0,0.0,33.5,"",0.3,2.5,0.5
1.69,7.5,1.0,1.0,0.0,12.8,"",0.3,2.5,0.5
1.29,6.0,2.58,1.0,0.0,12.88,"",0.3,2.5,0.5
2.51,11.0,3.06,1.0,0.0,18.36,"",0.3,2.5,0.5
4.33,17.0,4.26,1.0,0.0,25.56,"",0.3,2.5,0.5
1.41,7.0,2.26,1.0,0.0,13.56,"",0.3,2.5,0.5
0.6,5.0,0.0,1.0,0.0,6.8,"",0.3,0.0,0.5
0.7,4.5,2.2,3.5,0.0,11.0,"",0.3,2.5,0.5
6.2,20.0,0.0,1.0,0.0,21.8,"",0.3,0.0,0.5
0.1,3.5,0.0,1.0,0.0,5.3,"",0.3,0.0,0.5
2.3,10.5,2.0,3.5,0.0,16.8,"",0.3,2.5,0.5
1.44,7.0,2.0,1.0,0.0,13.3,"",0.3,2.5,0.5
1.77,8.0,0.0,1.0,0.0,12.3,"",0.3,2.5,0.5
1.18,7.5,2.95,1.0,0.0,14.75,"",0.3,2.5,0.5
1.27,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
1.1,6.0,2.06,3.5,0.0,12.36,"",0.3,2.5,0.5
0.6,4.5,0.0,3.5,0.0,8.8,"",0.3,2.5,0.5
1.4,7.0,2.25,3.5,0.0,13.55,"",0.3,2.5,0.5
1.0,6.0,2.55,3.5,0.0,12.85,"",0.3,2.5,0.5
1.3,7.0,2.8,3.5,0.0,14.1,"",0.3,2.5,0.5
1.8,7.0,2.0,3.5,0.0,13.3,"",0.3,2.5,0.5
9.77,28.5,4.67,1.0,6.12,43.59,"",0.3,2.5,0.5
1.7,7.5,1.5,3.0,0.0,12.8,"",0.3,2.5,0.5
0.5,4.0,0.0,0.5,0.0,5.3,"",0.3,0.0,0.5
7.6,22.5,5.35,3.5,0.0,32.15,"",0.3,2.5,0.5
0.7,4.5,0.0,3.5,0.0,8.8,"",0.3,2.5,0.5
0.1,2.5,0.0,3.5,0.0,6.8,"",0.3,2.5,0.5
0.6,4.5,1.75,3.5,0.0,10.55,"",0.3,2.5,0.5
1.46,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
0.9,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
2.17,9.5,2.07,1.0,0.0,15.87,"",0.3,2.5,0.5
2.8,12.0,3.25,3.5,0.0,19.55,"",0.3,2.5,0.5
1.8,8.5,2.56,3.5,0.0,15.36,"",0.3,2.5,0.5
2.8,12.5,3.35,3.5,0.0,20.15,"",0.3,2.5,0.5
2.4,10.5,3.2,3.5,0.0,18.0,"",0.3,2.5,0.5
0.79,5.0,1.5,1.0,0.0,10.8,"",0.3,2.5,0.5
3.71,17.0,0.0,1.0,0.0,21.3,"",0.3,2.5,0.5
1.5,7.0,1.0,3.5,0.0,12.3,"",0.3,2.5,0.5
4.3,15.0,1.0,3.5,0.0,20.3,"",0.3,2.5,0.5
1.1,5.5,2.5,3.5,0.0,12.3,"",0.3,2.5,0.5
0.6,5.5,1.95,3.5,0.0,11.75,"",0.3,2.5,0.5
3.0,11.5,2.0,1.0,0.0,17.8,"",0.3,2.5,0.5
1.02,5.5,1.96,1.0,0.0,11.76,"",0.3,2.5,0.5
1.24,7.0,2.82,1.0,0.0,14.12,"",0.3,2.5,0.5
