trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.92,8.0,3.69,1.0,0.0,15.99,"",0.3,2.5,0.5
2.61,11.0,2.3,1.0,0.0,17.6,"",0.3,2.5,0.5
0.93,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
8.5,31.5,5.0,1.0,0.0,38.3,"",0.3,0.0,0.5
0.9,5.5,1.95,3.5,0.0,11.75,"",0.3,2.5,0.5
1.4,8.0,1.0,3.5,0.0,13.3,"",0.3,2.5,0.5
1.3,8.5,2.55,3.5,0.0,15.35,"",0.3,2.5,0.5
0.8,5.5,0.0,3.5,0.0,9.8,"",0.3,2.5,0.5
2.26,8.5,2.0,1.0,0.0,14.8,"",0.3,2.5,0.5
1.69,7.5,0.0,1.0,0.0,11.8,"",0.3,2.5,0.5
1.09,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
1.67,8.5,2.0,1.0,0.0,14.8,"",0.3,2.5,0.5
0.9,6.5,2.15,3.5,0.0,12.95,"",0.3,2.5,0.5
0.82,5.5,2.45,1.0,0.0,12.25,"",0.3,2.5,0.5
0.74,5.0,0.0,1.0,0.0,6.8,"",0.3,0.0,0.5
1.92,8.5,3.09,1.0,0.0,13.39,"",0.3,0.0,0.5
1.84,7.5,2.95,1.0,0.0,14.75,"",0.3,2.5,0.5
0.9,6.5,0.0,1.0,0.0,8.3,"",0.3,0.0,0.5
2.59,13.0,2.6,1.0,0.0,19.9,"",0.3,2.5,0.5
0.74,5.5,1.0,1.0,0.0,10.8,"",0.3,2.5,0.5
1.32,7.0,2.26,1.0,0.0,13.56,"",0.3,2.5,0.5
6.19,24.0,5.66,1.0,0.0,33.96,"",0.3,2.5,0.5
2.36,10.5,0.0,1.0,0.0,14.8,"",0.3,2.5,0.5
2.88,11.5,4.38,1.0,6.12,26.3,"",0.3,2.5,0.5
2.08,9.0,2.66,1.0,0.0,15.96,"",0.3,2.5,0.5
7.83,24.5,0.0,1.0,0.0,26.3,"",0.3,0.0,0.5
11.96,35.5,3.0,1.0,0.0,40.3,"",0.3,0.0,0.5
0.99,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
0.83,5.0,0.0,1.0,0.0,9.3,"",0.3,2.5,0.5
1.0,6.0,2.58,1.0,0.0,12.88,"",0.3,2.5,0.5
2.94,12.5,4.2,1.0,0.0,21.0,"",0.3,2.5,0.5
1.53,7.5,2.36,1.0,0.0,14.16,"",0.3,2.5,0.5
1.29,7.5,0.0,1.0,0.0,11.8,"",0.3,2.5,0.5
1.31,6.5,1.2,1.0,0.0,12.0,"",0.3,2.5,0.5
3.3,13.5,1.0,1.0,0.0,18.8,"",0.3,2.5,0.5
0.0,15.5,4.32,1.0,0.0,21.62,"",0.3,0.0,0.5
0.67,4.5,0.0,1.0,0.0,6.3,"",0.3,0.0,0.5
1.58,7.5,0.0,1.0,0.0,9.3,"",0.3,0.0,0.5
0.61,4.0,1.0,1.0,0.0,9.3,"",0.3,2.5,0.5
0.6,4.5,1.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.19,6.0,2.06,1.0,0.0,12.36,"",0.3,2.5,0.5
1.1,5.5,0.0,1.0,0.0,9.8,"",0.3,2.5,0.5
1.82,9.0,4.0,1.0,0.0,17.3,"",0.3,2.5,0.5
1.4,7.5,0.0,3.5,0.0,11.8,"",0.3,2.5,0.5
1.5,9.0,2.0,3.5,0.0,15.3,"",0.3,2.5,0.5
1.3,7.5,0.5,3.5,0.0,12.3,"",0.3,2.5,0.5
1.7,9.0,1.0,3.5,0.0,14.3,"",0.3,2.5,0.5
2.5,12.0,3.25,3.5,0.0,19.55,"",0.3,2.5,0.5
1.5,8.0,0.0,3.5,0.0,12.3,"",0.3,2.5,0.5
4.9,18.0,5.55,3.5,0.0,27.85,"",0.3,2.5,0.5
2.08,9.5,2.76,1.0,0.0,16.56,"",0.3,2.5,0.5
2.03,10.5,1.0,1.0,0.0,15.8,"",0.3,2.5,0.5
0.62,4.5,2.64,1.0,0.0,11.44,"",0.3,2.5,0.5
1.38,7.0,1.0,1.0,0.0,12.3,"",0.3,2.5,0.5
1.26,6.0,1.03,1.0,0.0,11.33,"",0.3,2.5,0.5
9.3,31.0,0.0,3.5,0.0,35.3,"",0.3,2.5,0.5
1.1,6.0,2.06,3.5,0.0,12.36,"",0.3,2.5,0.5
