trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.1,6.0,1.0,2.5,0.0,10.3,"",0.3,2.5,0.5
1.1,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
1.4,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
1.1,8.0,2.8,2.5,0.0,14.1,"",0.3,2.5,0.5
2.52,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
2.72,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
0.99,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
3.9,16.5,1.08,0.0,0.0,20.88,"",0.3,2.5,0.5
2.35,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
0.74,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
0.74,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.73,7.5,5.0,0.0,0.0,15.8,"",0.3,2.5,0.5
0.84,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
1.62,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
6.38,22.0,6.32,0.0,0.0,31.62,"",0.3,2.5,0.5
2.06,12.0,0.0,0.0,0.0,15.3,"",0.3,2.5,0.5
4.6,20.0,1.17,0.0,0.0,24.47,"",0.3,2.5,0.5
1.4,7.0,2.06,2.5,0.0,12.36,"",0.3,2.5,0.5
1.1,6.5,2.45,2.5,0.0,12.25,"",0.3,2.5,0.5
2.1,10.0,3.95,2.5,0.0,17.25,"",0.3,2.5,0.5
3.4,12.0,3.05,2.5,0.0,18.35,"",0.3,2.5,0.5
2.89,13.0,3.26,0.0,0.0,19.56,"",0.3,2.5,0.5
4.33,17.5,0.0,0.0,0.0,20.8,"",0.3,2.5,0.5
1.24,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
2.0,11.0,0.0,2.5,0.0,14.3,"",0.3,2.5,0.5
1.51,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.2,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.57,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
1.3,7.5,1.62,2.5,0.0,12.42,"",0.3,2.5,0.5
0.7,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
3.4,13.5,2.0,2.5,0.0,18.8,"",0.3,2.5,0.5
2.2,11.5,0.0,2.5,0.0,14.8,"",0.3,2.5,0.5
1.1,5.5,0.75,2.5,0.0,9.55,"",0.3,2.5,0.5
0.9,6.0,2.3,2.5,0.0,11.6,"",0.3,2.5,0.5
4.44,21.0,3.27,0.0,0.0,25.07,"",0.3,0.0,0.5
1.27,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.57,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
2.3,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
1.07,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.0,5.5,2.2,2.5,0.0,11.0,"",0.3,2.5,0.5
0.6,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
4.0,17.5,4.15,2.5,0.0,24.95,"",0.3,2.5,0.5
1.75,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
1.44,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
2.89,13.0,0.0,0.0,0.0,16.3,"",0.3,2.5,0.5
1.32,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
0.52,4.0,1.0,0.0,0.0,8.3,"",0.3,2.5,0.5
0.78,5.5,1.2,0.0,0.0,10.0,"",0.3,2.5,0.5
1.0,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
0.86,5.0,1.41,0.0,0.0,9.71,"",0.3,2.5,0.5
1.32,7.5,2.7,0.0,0.0,13.5,"",0.3,2.5,0.5
1.21,7.0,2.58,0.0,0.0,12.88,"",0.3,2.5,0.5
2.99,12.5,2.37,0.0,0.0,18.17,"",0.3,2.5,0.5
0.43,4.5,1.2,0.0,0.0,9.0,"",0.3,2.5,0.5
0.9,5.5,2.2,0.0,0.0,11.0,"",0.3,2.5,0.5
1.32,7.0,3.09,0.0,0.0,13.39,"",0.3,2.5,0.5
2.35,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
2.37,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
1.46,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
3.57,13.5,3.36,0.0,0.0,20.16,"",0.3,2.5,0.5
2.16,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
1.39,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
1.74,8.5,1.86,0.0,0.0,11.16,"",0.3,0.0,0.5
1.65,7.5,0.0,0.0,0.0,8.3,"",0.3,0.0,0.5
1.46,8.0,3.39,0.0,0.0,14.69,"",0.3,2.5,0.5
1.01,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
1.5,7.5,2.08,0.0,0.0,10.38,"",0.3,0.0,0.5
5.26,18.0,0.0,0.0,0.0,21.3,"",0.3,2.5,0.5
1.76,7.5,2.0,0.0,0.0,12.8,"",0.3,2.5,0.5
2.54,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
3.18,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
0.8,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
1.41,6.5,1.75,0.0,0.0,11.55,"",0.3,2.5,0.5
0.68,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
0.84,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
7.65,26.5,10.0,0.0,0.0,44.8,"",0.3,2.5,0.5
2.04,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
2.47,13.0,3.26,0.0,0.0,19.56,"",0.3,2.5,0.5
1.2,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
0.9,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
3.4,14.0,3.45,2.5,0.0,20.75,"",0.3,2.5,0.5
1.57,7.5,2.0,0.0,0.0,12.8,"",0.3,2.5,0.5
0.75,4.5,2.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.15,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.11,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
0.39,3.5,1.36,0.0,0.0,8.16,"",0.3,2.5,0.5
1.42,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
0.84,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
6.16,22.0,5.06,0.0,0.0,30.36,"",0.3,2.5,0.5
1.1,5.5,2.6,2.5,0.0,11.4,"",0.3,2.5,0.5
6.0,22.5,3.0,2.5,0.0,28.8,"",0.3,2.5,0.5
1.56,7.5,1.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.73,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.2,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
0.8,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
0.6,5.5,1.06,2.5,0.0,9.86,"",0.3,2.5,0.5
0.6,3.5,1.36,2.5,0.0,8.16,"",0.3,2.5,0.5
3.6,14.0,0.0,2.5,0.0,17.3,"",0.3,2.5,0.5
5.3,23.0,5.25,2.5,0.0,31.55,"",0.3,2.5,0.5
1.7,10.0,2.65,2.5,0.0,15.95,"",0.3,2.5,0.5
1.06,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
3.06,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
1.16,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.5,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.54,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
4.4,16.0,2.9,2.5,0.0,22.2,"",0.3,2.5,0.5
1.4,9.0,0.0,2.5,0.0,12.3,"",0.3,2.5,0.5
5.6,20.0,2.0,2.5,0.0,25.3,"",0.3,2.5,0.5
6.7,22.5,0.0,2.5,0.0,25.8,"",0.3,2.5,0.5
0.57,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
2.41,11.5,3.7,0.0,0.0,18.5,"",0.3,2.5,0.5
1.5,8.0,2.25,2.5,0.0,13.55,"",0.3,2.5,0.5
4.8,18.0,4.25,2.5,0.0,25.55,"",0.3,2.5,0.5
1.46,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.12,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
1.63,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.15,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
1.31,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
14.13,44.5,0.0,0.0,0.0,47.8,"",0.3,2.5,0.5
1.43,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
4.1,17.0,0.0,0.0,0.0,20.3,"",0.3,2.5,0.5
1.55,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
0.68,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
2.73,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
1.5,10.0,2.65,2.5,0.0,15.95,"",0.3,2.5,0.5
