trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
2.22,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
1.12,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
1.86,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.28,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.67,5.5,0.2,0.0,0.0,9.0,"",0.3,2.5,0.5
1.58,8.0,2.0,0.0,0.0,13.3,"",0.3,2.5,0.5
0.48,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
1.43,11.0,2.0,0.0,0.0,16.3,"",0.3,2.5,0.5
1.09,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
2.7,17.0,3.05,2.5,0.0,23.35,"",0.3,2.5,0.5
3.19,14.5,3.56,0.0,0.0,21.36,"",0.3,2.5,0.5
1.78,9.5,1.0,0.0,0.0,13.8,"",0.3,2.5,0.5
1.36,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.39,7.5,2.2,0.0,0.0,13.0,"",0.3,2.5,0.5
1.06,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
3.97,17.0,0.0,0.0,0.0,20.3,"",0.3,2.5,0.5
36.49,52.0,0.0,0.0,6.12,61.42,"",0.3,2.5,0.5
1.21,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
2.39,12.5,1.0,0.0,0.0,16.8,"",0.3,2.5,0.5
2.07,9.5,1.92,0.0,0.0,14.72,"",0.3,2.5,0.5
1.65,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
1.49,7.5,3.24,0.0,0.0,14.04,"",0.3,2.5,0.5
0.5,4.0,1.46,0.0,0.0,8.76,"",0.3,2.5,0.5
0.8,6.0,0.93,0.0,0.0,10.23,"",0.3,2.5,0.5
0.41,3.5,1.36,0.0,0.0,8.16,"",0.3,2.5,0.5
0.36,3.0,1.0,0.0,0.0,7.3,"",0.3,2.5,0.5
0.92,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
0.85,5.0,1.0,0.0,0.0,9.3,"",0.3,2.5,0.5
2.08,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
0.93,5.5,2.64,0.0,0.0,11.44,"",0.3,2.5,0.5
7.2,25.5,5.76,2.5,0.0,34.56,"",0.3,2.5,0.5
3.7,16.0,0.0,0.0,0.0,16.8,"",0.3,0.0,0.5
0.6,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
1.3,6.5,2.9,2.5,0.0,12.7,"",0.3,2.5,0.5
1.0,6.0,2.0,2.5,0.0,11.3,"",0.3,2.5,0.5
1.2,8.5,3.0,2.5,0.0,14.8,"",0.3,2.5,0.5
6.4,20.5,4.25,0.0,0.0,25.55,"",0.3,0.0,0.5
2.87,14.0,0.0,0.0,0.0,17.3,"",0.3,2.5,0.5
3.01,16.5,3.96,0.0,0.0,23.76,"",0.3,2.5,0.5
3.21,14.5,0.0,0.0,0.0,17.8,"",0.3,2.5,0.5
1.9,9.5,2.0,2.5,0.0,14.8,"",0.3,2.5,0.5
2.9,12.5,0.0,2.5,0.0,15.8,"",0.3,2.5,0.5
2.3,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
1.24,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
1.3,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
1.37,8.0,2.0,0.0,0.0,13.3,"",0.3,2.5,0.5
1.19,6.0,1.0,0.0,0.0,10.3,"",0.3,2.5,0.5
2.02,9.0,0.0,0.0,0.0,12.3,"",0.3,2.5,0.5
3.34,15.5,0.94,0.0,0.0,19.74,"",0.3,2.5,0.5
1.04,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.57,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
1.27,6.0,1.0,0.0,0.0,10.3,"",0.3,2.5,0.5
1.2,7.0,1.85,2.5,0.0,12.15,"",0.3,2.5,0.5
0.8,5.0,1.5,2.5,0.0,9.8,"",0.3,2.5,0.5
1.4,7.0,2.06,2.5,0.0,12.36,"",0.3,2.5,0.5
3.2,13.5,5.0,2.5,0.0,21.8,"",0.3,2.5,0.5
4.79,19.5,2.0,0.0,0.0,24.8,"",0.3,2.5,0.5
2.57,11.5,3.7,0.0,0.0,18.5,"",0.3,2.5,0.5
1.08,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
0.38,4.0,1.82,0.0,0.0,9.12,"",0.3,2.5,0.5
6.18,24.5,0.0,0.0,0.0,27.8,"",0.3,2.5,0.5
0.94,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.58,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
