trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
0.59,4.5,2.34,0.0,0.0,10.14,"",0.3,2.5,0.5
1.23,6.0,2.32,0.0,0.0,11.62,"",0.3,2.5,0.5
0.53,4.0,1.46,0.0,0.0,8.76,"",0.3,2.5,0.5
1.21,5.5,2.64,0.0,0.0,11.44,"",0.3,2.5,0.5
1.08,5.5,1.26,0.0,0.0,7.56,"",0.3,0.0,0.5
0.9,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
4.5,21.5,2.0,2.5,0.0,26.8,"",0.3,2.5,0.5
2.07,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
1.01,6.0,2.79,0.0,0.0,12.09,"",0.3,2.5,0.5
0.89,5.0,1.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.91,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
0.85,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
2.84,11.0,3.58,0.0,0.0,17.88,"",0.3,2.5,0.5
0.6,5.5,0.8,2.5,0.0,9.6,"",0.3,2.5,0.5
1.2,8.0,0.0,0.0,0.0,8.8,"",0.3,0.0,0.5
2.2,10.0,3.3,2.5,0.0,16.6,"",0.3,2.5,0.5
3.6,13.5,0.0,2.5,0.0,16.8,"",0.3,2.5,0.5
0.67,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
2.08,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
1.47,6.5,2.94,0.0,0.0,12.74,"",0.3,2.5,0.5
1.52,8.5,1.77,0.0,0.0,13.57,"",0.3,2.5,0.5
2.3,10.0,1.0,2.5,0.0,14.3,"",0.3,2.5,0.5
1.47,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.77,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.68,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
0.84,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.1,6.5,4.4,0.0,0.0,11.7,"",0.3,0.0,0.5
0.58,4.5,2.0,0.0,0.0,9.8,"",0.3,2.5,0.5
0.41,4.0,1.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.7,8.0,1.7,0.0,0.0,13.0,"",0.3,2.5,0.5
1.43,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
17.42,52.0,9.21,0.0,6.12,70.63,"",0.3,2.5,0.5
0.93,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
2.6,12.5,2.0,0.0,0.0,17.8,"",0.3,2.5,0.5
0.59,-4.0,0.0,0.0,0.0,-7.3,"",-0.3,-2.5,-0.5
0.59,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
2.12,9.5,1.0,0.0,0.0,13.8,"",0.3,2.5,0.5
1.33,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
1.5,7.0,0.0,0.0,0.0,7.8,"",0.3,0.0,0.5
4.1,16.5,0.0,2.5,0.0,19.8,"",0.3,2.5,0.5
0.62,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
