trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
0.0,18.48,0.0,0.0,0.0,22.48,"",1.0,"",0.5
0.0,15.92,0.0,0.0,0.0,17.42,"",1.0,"",0.5
0.0,21.63,0.0,0.0,0.0,23.13,"",1.0,"",0.5
8.65,34.71,11.61,0.0,0.0,50.32,"",1.0,"",0.5
0.0,44.03,0.0,0.0,0.0,45.53,"",1.0,"",0.5
0.0,27.08,0.0,0.0,0.0,31.08,"",1.0,"",0.5
3.52,19.26,0.0,0.0,0.0,23.26,"",1.0,"",0.5
9.7,40.1,7.25,6.75,0.0,55.6,"",1.0,"",0.5
0.0,10.74,0.0,0.0,0.0,14.74,"",1.0,"",0.5
0.0,24.24,0.0,0.0,0.0,28.24,"",1.0,"",0.5
7.47,33.16,7.43,0.0,0.0,44.59,"",1.0,"",0.5
1.67,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
1.8,12.1,2.41,0.0,0.0,18.51,"",1.0,"",0.5
1.92,17.83,4.37,0.0,0.0,26.2,"",1.0,"",0.5
0.94,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
0.0,21.01,0.0,0.0,0.0,25.01,"",1.0,"",0.5
1.14,6.0,3.0,0.0,0.0,13.0,"",1.0,"",0.5
10.29,35.24,7.85,0.0,0.0,47.09,"",1.0,"",0.5
0.7,6.5,2.1,0.0,0.0,12.6,"",1.0,"",0.5
3.11,20.87,3.73,0.0,0.0,28.6,"",1.0,"",0.5
0.0,17.23,0.0,0.0,0.0,21.23,"",1.0,"",0.5
0.17,29.91,0.0,0.0,0.0,31.41,"",1.0,"",0.5
6.74,26.88,0.0,0.0,0.0,30.88,"",1.0,"",0.5
0.0,37.58,0.0,0.0,0.0,41.58,"",1.0,"",0.5
7.05,36.99,0.0,0.0,0.0,40.99,"",1.0,"",0.5
1.21,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
1.5,20.5,3.68,0.0,0.0,28.18,"",1.0,"",0.5
0.0,6.83,0.0,0.0,0.0,10.83,"",1.0,"",0.5
1.85,11.0,1.5,0.0,0.0,16.5,"",1.0,"",0.5
0.0,20.35,0.0,0.0,0.0,24.35,"",1.0,"",0.5
0.0,21.98,0.0,0.0,0.0,25.98,"",1.0,"",0.5
8.97,27.08,7.53,0.0,6.55,45.16,"",1.0,"",0.5
0.0,13.21,0.0,0.0,0.0,17.21,"",1.0,"",0.5
9.17,45.77,0.0,0.0,0.0,49.77,"",1.0,"",0.5
6.14,34.23,7.65,0.0,0.0,45.88,"",1.0,"",0.5
2.38,11.0,2.25,0.0,0.0,17.25,"",1.0,"",0.5
0.0,20.32,0.0,0.0,0.0,24.32,"",1.0,"",0.5
9.52,36.98,9.51,0.0,6.55,57.04,"",1.0,"",0.5
19.69,63.63,14.84,0.0,6.55,89.02,"",1.0,"",0.5
0.0,8.84,0.0,0.0,0.0,12.84,"",1.0,"",0.5
3.33,16.33,0.0,0.0,0.0,20.33,"",1.0,"",0.5
1.58,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
4.35,20.77,0.0,0.0,0.0,24.77,"",1.0,"",0.5
1.03,10.3,0.0,0.0,0.0,14.3,"",1.0,"",0.5
3.71,23.0,0.0,0.0,0.0,27.0,"",1.0,"",0.5
8.08,36.72,8.14,0.0,0.0,48.86,"",1.0,"",0.5
3.44,20.45,0.0,0.0,0.0,24.45,"",1.0,"",0.5
1.2,10.7,2.94,0.0,0.0,17.64,"",1.0,"",0.5
0.79,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
